nces_id,year,state,county_fips,composite_score,education_score,health_score,environment_score,safety_score
300026138,2022,MT,30002,43.4,31.2,40.7,35.7,40.4
300026138,2023,MT,30002,41.5,31.0,44.6,33.6,40.0
300026138,2024,MT,30002,38.2,30.3,37.7,33.8,33.1
360044452,2022,NY,36004,36.9,36.0,34.0,51.0,34.7
360044452,2023,NY,36004,37.4,38.4,30.5,50.4,28.1
360044452,2024,NY,36004,38.3,45.4,31.0,49.1,28.1
540039092,2022,WV,54003,37.5,20.3,25.1,47.5,44.2
540039092,2023,WV,54003,39.1,21.9,18.8,45.2,43.3
540039092,2024,WV,54003,36.8,20.5,27.2,49.8,48.9
320033540,2022,NV,32003,41.3,45.6,41.7,28.9,26.7
320033540,2023,NV,32003,38.8,42.2,45.4,25.3,13.4
320033540,2024,NV,32003,38.8,40.4,43.2,29.8,21.7
010029540,2022,AL,01002,41.7,32.3,9.9,44.1,50.8
010029540,2023,AL,01002,42.8,29.4,12.2,36.1,53.0
010029540,2024,AL,01002,37.9,31.8,12.1,41.0,49.9
220049737,2022,LA,22004,37.5,21.3,35.0,39.5,35.6
220049737,2023,LA,22004,38.1,27.3,28.2,39.8,36.9
220049737,2024,LA,22004,39.8,26.2,32.4,38.7,34.0
420033567,2022,PA,42003,38.6,47.4,39.9,56.6,35.7
420033567,2023,PA,42003,36.8,43.2,37.1,53.9,28.4
420033567,2024,PA,42003,36.0,48.0,38.0,53.8,34.8
020011519,2022,AK,02001,40.8,40.1,41.0,27.2,46.8
020011519,2023,AK,02001,39.5,30.1,35.8,29.9,37.9
020011519,2024,AK,02001,37.2,38.4,43.9,25.9,42.9
350027750,2022,NM,35002,34.4,25.2,32.6,27.3,38.1
350027750,2023,NM,35002,38.2,34.3,34.1,32.8,43.5
350027750,2024,NM,35002,37.6,37.6,31.8,34.0,41.9
350036303,2022,NM,35003,33.7,37.7,53.3,50.8,28.5
350036303,2023,NM,35003,40.3,34.7,59.3,55.2,25.9
350036303,2024,NM,35003,37.8,37.9,57.5,50.4,31.2
360027525,2022,NY,36002,41.3,40.4,50.9,32.1,40.0
360027525,2023,NY,36002,36.8,33.5,50.8,32.8,39.6
360027525,2024,NY,36002,40.4,42.1,48.4,30.5,34.6
020046131,2022,AK,02004,41.5,33.3,29.0,48.0,22.6
020046131,2023,AK,02004,40.3,29.7,27.1,42.7,17.8
020046131,2024,AK,02004,36.8,34.8,21.5,41.8,17.5
180011746,2022,IN,18001,34.4,36.2,36.7,37.4,52.8
180011746,2023,IN,18001,39.3,38.4,40.5,34.5,50.7
180011746,2024,IN,18001,38.0,32.0,39.4,36.8,52.9
420015466,2022,PA,42001,39.5,31.3,24.6,45.9,31.2
420015466,2023,PA,42001,38.9,29.7,17.6,45.1,24.8
420015466,2024,PA,42001,39.8,25.2,21.3,47.2,25.7
260032789,2022,MI,26003,37.9,28.6,40.8,34.1,54.8
260032789,2023,MI,26003,33.1,33.9,40.4,32.5,51.3
260032789,2024,MI,26003,41.3,31.1,36.5,34.8,49.9
390017390,2022,OH,39001,37.3,32.6,31.1,46.1,35.4
390017390,2023,OH,39001,34.3,32.3,29.8,50.2,45.4
390017390,2024,OH,39001,36.8,36.1,28.5,50.6,41.1
500035908,2022,VT,50003,39.3,30.3,43.9,35.9,39.6
500035908,2023,VT,50003,35.3,31.8,38.1,33.7,40.2
500035908,2024,VT,50003,39.2,35.5,41.9,35.9,40.7
400023491,2022,OK,40002,38.0,40.7,24.2,43.2,26.5
400023491,2023,OK,40002,32.6,45.4,28.4,39.3,34.6
400023491,2024,OK,40002,38.5,43.6,22.6,43.6,30.6
050043725,2022,AR,05004,33.7,25.8,36.7,35.9,39.8
050043725,2023,AR,05004,37.3,25.2,40.3,39.2,39.0
050043725,2024,AR,05004,34.4,16.0,38.5,39.8,37.2
120019175,2022,FL,12001,37.0,50.6,35.5,37.8,49.9
120019175,2023,FL,12001,38.2,47.4,38.9,35.9,45.3
120019175,2024,FL,12001,34.1,53.2,39.6,37.4,48.1
170023745,2022,IL,17002,33.4,41.4,24.5,35.9,35.7
170023745,2023,IL,17002,39.1,48.7,29.5,34.8,41.8
170023745,2024,IL,17002,35.3,45.7,37.2,38.2,34.0
240027290,2022,MD,24002,31.4,32.9,39.3,35.6,36.1
240027290,2023,MD,24002,36.5,33.2,37.1,38.8,35.8
240027290,2024,MD,24002,37.4,37.9,35.0,37.7,33.6
440049670,2022,RI,44004,35.0,48.3,22.8,37.7,42.9
440049670,2023,RI,44004,37.9,49.5,29.2,38.4,40.2
440049670,2024,RI,44004,35.9,52.6,32.4,41.5,43.7
380031836,2022,ND,38003,36.6,30.4,39.8,40.0,24.0
380031836,2023,ND,38003,36.6,26.3,39.0,39.9,21.0
380031836,2024,ND,38003,36.7,24.7,38.7,37.5,19.7
440022445,2022,RI,44002,35.3,53.1,31.7,45.2,26.6
440022445,2023,RI,44002,35.7,47.6,29.1,45.9,23.8
440022445,2024,RI,44002,36.2,55.6,31.5,41.6,26.8
540021555,2022,WV,54002,35.3,42.3,50.4,50.5,31.5
540021555,2023,WV,54002,36.8,36.1,49.9,50.4,27.7
540021555,2024,WV,54002,38.3,34.2,52.8,51.0,28.8
550012427,2022,WI,55001,35.7,40.9,27.1,32.6,40.3
550012427,2023,WI,55001,39.0,34.5,18.7,23.8,33.4
550012427,2024,WI,55001,35.5,37.3,22.4,26.2,37.1
020022745,2022,AK,02002,37.1,45.6,27.1,40.4,44.0
020022745,2023,AK,02002,35.4,44.4,30.8,35.5,48.8
020022745,2024,AK,02002,35.2,42.1,29.8,37.0,44.6
260018344,2022,MI,26001,36.0,41.6,26.0,34.7,47.1
260018344,2023,MI,26001,41.0,39.9,28.6,34.9,44.7
260018344,2024,MI,26001,38.5,35.5,21.9,28.4,46.3
180023784,2022,IN,18002,38.1,43.5,45.2,41.1,46.6
180023784,2023,IN,18002,35.0,39.0,39.8,36.4,40.9
180023784,2024,IN,18002,37.4,39.9,43.9,37.8,41.3
450035493,2022,SC,45003,41.7,49.8,58.2,34.5,36.2
450035493,2023,SC,45003,36.2,44.3,52.6,32.3,31.5
450035493,2024,SC,45003,40.1,45.6,50.4,36.0,28.3
040037291,2022,AZ,04003,41.0,28.9,37.4,30.1,45.9
040037291,2023,AZ,04003,35.2,31.5,40.2,27.3,50.5
040037291,2024,AZ,04003,34.0,33.4,35.6,23.5,47.7
400048307,2022,OK,40004,35.1,21.6,35.7,15.4,30.3
400048307,2023,OK,40004,37.2,20.3,35.1,24.4,43.7
400048307,2024,OK,40004,36.1,28.2,37.3,22.2,42.2
470017440,2022,TN,47001,34.6,31.5,31.7,61.1,29.4
470017440,2023,TN,47001,33.1,36.9,36.2,63.8,31.5
470017440,2024,TN,47001,35.4,34.1,29.7,60.3,34.1
010029802,2022,AL,01002,36.4,49.5,39.7,49.2,45.7
010029802,2023,AL,01002,32.8,36.0,33.9,43.2,34.6
010029802,2024,AL,01002,33.6,39.4,36.0,45.8,40.3
100016961,2022,DE,10001,36.2,35.9,36.1,35.6,35.5
100016961,2023,DE,10001,33.0,28.9,39.7,35.3,35.1
100016961,2024,DE,10001,36.2,34.0,32.0,32.8,31.2
450048644,2022,SC,45004,35.6,29.3,39.0,30.0,40.2
450048644,2023,SC,45004,38.1,27.5,35.7,26.9,37.7
450048644,2024,SC,45004,34.1,26.1,36.9,33.8,34.5
100035155,2022,DE,10003,30.4,25.6,38.3,43.1,9.3
100035155,2023,DE,10003,30.9,33.0,38.2,45.9,7.0
100035155,2024,DE,10003,38.4,30.4,39.3,42.7,15.7
080031202,2022,CO,08003,28.0,35.9,20.2,36.2,31.9
080031202,2023,CO,08003,35.7,42.5,18.3,39.0,33.0
080031202,2024,CO,08003,37.1,43.9,23.5,35.6,34.3
550027276,2022,WI,55002,37.0,42.4,18.9,47.9,35.2
550027276,2023,WI,55002,37.1,33.6,4.4,45.7,29.7
550027276,2024,WI,55002,35.5,40.0,11.2,45.3,34.2
050023110,2022,AR,05002,32.7,30.5,23.4,39.4,39.7
050023110,2023,AR,05002,31.9,40.7,27.0,37.7,37.5
050023110,2024,AR,05002,33.3,32.2,22.8,38.7,36.5
210033958,2022,KY,21003,32.4,41.3,55.0,33.9,38.8
210033958,2023,KY,21003,35.2,39.3,51.4,29.9,34.4
210033958,2024,KY,21003,34.2,43.2,51.7,32.5,33.0
040042934,2022,AZ,04004,31.3,33.0,47.3,35.5,34.3
040042934,2023,AZ,04004,31.8,37.4,51.3,36.8,39.2
040042934,2024,AZ,04004,35.7,37.7,54.9,40.6,40.6
460015918,2022,SD,46001,28.6,26.4,46.7,35.8,30.4
460015918,2023,SD,46001,34.1,21.0,42.4,32.7,31.8
460015918,2024,SD,46001,37.2,21.5,43.9,33.1,31.1
060047131,2022,CA,06004,36.8,24.5,36.5,54.2,38.0
060047131,2023,CA,06004,36.1,25.0,31.4,53.1,42.5
060047131,2024,CA,06004,32.1,24.7,33.0,48.6,36.1
260039735,2022,MI,26003,33.8,22.3,30.6,37.0,35.8
260039735,2023,MI,26003,37.2,24.0,32.0,44.4,35.4
260039735,2024,MI,26003,33.0,31.9,29.6,42.3,34.8
350029691,2022,NM,35002,34.4,28.9,38.8,44.2,52.9
350029691,2023,NM,35002,31.1,22.0,33.6,38.2,51.0
350029691,2024,NM,35002,31.7,30.0,32.2,46.4,53.7
180044693,2022,IN,18004,31.6,32.4,42.3,43.4,29.7
180044693,2023,IN,18004,37.4,42.2,43.3,45.4,33.0
180044693,2024,IN,18004,38.1,38.2,45.4,46.9,31.2
360035832,2022,NY,36003,34.6,42.7,38.1,34.9,39.1
360035832,2023,NY,36003,33.7,35.8,34.5,30.4,30.8
360035832,2024,NY,36003,32.7,40.2,32.4,35.6,41.0
560049141,2022,WY,56004,37.6,32.1,41.9,34.4,27.6
560049141,2023,WY,56004,35.8,30.9,37.0,25.2,30.4
560049141,2024,WY,56004,32.3,30.9,38.5,30.2,24.5
050046234,2022,AR,05004,35.3,48.4,36.2,35.8,34.2
050046234,2023,AR,05004,35.7,45.0,29.3,32.5,23.8
050046234,2024,AR,05004,32.9,44.2,34.4,31.2,30.3
180012047,2022,IN,18001,40.7,64.8,36.2,38.5,44.1
180012047,2023,IN,18001,29.7,57.7,29.8,32.8,41.8
180012047,2024,IN,18001,33.3,59.1,28.8,31.1,41.0
080048414,2022,CO,08004,32.5,29.5,35.9,29.6,36.6
080048414,2023,CO,08004,32.2,36.3,38.7,33.2,40.4
080048414,2024,CO,08004,33.8,29.8,43.6,36.0,39.5
360012537,2022,NY,36001,33.3,19.0,35.3,39.3,38.9
360012537,2023,NY,36001,38.3,21.3,35.0,38.0,36.0
360012537,2024,NY,36001,32.6,19.1,30.4,36.6,34.2
230046613,2022,ME,23004,28.8,37.5,51.9,35.7,35.2
230046613,2023,ME,23004,33.0,35.6,45.7,35.5,30.6
230046613,2024,ME,23004,35.8,38.2,52.0,33.8,32.9
300014794,2022,MT,30001,39.0,17.3,25.4,52.6,34.9
300014794,2023,MT,30001,34.2,11.6,26.9,50.8,30.8
300014794,2024,MT,30001,26.4,16.3,24.6,49.8,28.7
120015314,2022,FL,12001,30.2,45.9,29.2,54.2,24.3
120015314,2023,FL,12001,29.2,45.0,25.4,57.3,23.7
120015314,2024,FL,12001,36.6,47.2,26.2,56.2,23.6
440029692,2022,RI,44002,37.7,20.9,50.9,48.4,39.1
440029692,2023,RI,44002,37.7,24.4,47.5,43.6,31.6
440029692,2024,RI,44002,32.6,20.0,47.5,40.1,36.3
180044806,2022,IN,18004,34.7,23.3,34.1,27.4,30.2
180044806,2023,IN,18004,29.3,23.8,38.4,22.0,29.1
180044806,2024,IN,18004,36.3,24.2,39.2,23.0,36.1
300015623,2022,MT,30001,31.7,24.4,40.6,32.7,43.7
300015623,2023,MT,30001,31.5,27.9,38.7,36.6,42.3
300015623,2024,MT,30001,30.7,33.4,36.8,33.0,40.6
350025271,2022,NM,35002,29.9,41.2,34.8,39.5,16.0
350025271,2023,NM,35002,33.3,39.3,34.2,41.6,17.6
350025271,2024,NM,35002,35.1,41.7,31.6,40.5,21.5
170048175,2022,IL,17004,37.3,44.8,23.7,26.5,50.5
170048175,2023,IL,17004,33.3,50.4,30.7,27.5,52.3
170048175,2024,IL,17004,31.8,40.2,26.3,23.6,47.4
330034285,2022,NH,33003,25.8,26.8,11.7,22.1,42.1
330034285,2023,NH,33003,38.7,39.8,18.7,29.7,42.5
330034285,2024,NH,33003,33.5,33.5,19.5,27.5,40.6
360049813,2022,NY,36004,35.3,59.4,22.0,31.5,32.1
360049813,2023,NY,36004,31.5,49.1,15.0,33.9,36.4
360049813,2024,NY,36004,33.4,51.9,17.8,27.7,31.5
350011583,2022,NM,35001,35.7,36.5,36.7,49.0,43.4
350011583,2023,NM,35001,33.7,32.8,36.3,44.8,41.9
350011583,2024,NM,35001,29.5,36.3,36.6,44.8,39.7
470045907,2022,TN,47004,34.6,37.1,38.8,31.9,37.0
470045907,2023,TN,47004,32.0,39.8,23.6,28.3,38.8
470045907,2024,TN,47004,30.6,38.5,27.8,28.8,30.6
010012923,2022,AL,01001,36.5,45.1,54.8,28.9,37.1
010012923,2023,AL,01001,32.5,46.2,43.3,24.5,42.1
010012923,2024,AL,01001,30.9,44.1,44.5,25.5,39.1
410017547,2022,OR,41001,35.2,44.0,46.6,33.7,25.4
410017547,2023,OR,41001,33.9,44.7,38.9,28.3,19.1
410017547,2024,OR,41001,31.3,52.9,42.3,31.8,20.7
460047325,2022,SD,46004,34.7,30.7,33.2,41.5,37.8
460047325,2023,SD,46004,30.3,36.5,32.5,43.7,30.8
460047325,2024,SD,46004,33.1,32.0,30.4,39.7,35.6
360021472,2022,NY,36002,36.9,38.9,24.4,53.8,26.1
360021472,2023,NY,36002,32.1,37.4,27.0,51.1,27.9
360021472,2024,NY,36002,31.3,36.9,24.8,52.4,31.8
220025764,2022,LA,22002,32.6,25.5,35.2,46.5,41.6
220025764,2023,LA,22002,31.4,27.4,32.2,48.7,39.4
220025764,2024,LA,22002,32.5,24.9,27.6,43.2,31.6
400035769,2022,OK,40003,31.2,39.8,34.7,28.2,28.9
400035769,2023,OK,40003,29.8,39.0,35.7,19.2,26.2
400035769,2024,OK,40003,36.8,41.6,39.4,25.7,33.6
190043226,2022,IA,19004,30.8,34.5,20.9,14.4,35.7
190043226,2023,IA,19004,34.2,33.6,23.3,19.2,31.1
190043226,2024,IA,19004,34.9,34.7,19.2,13.9,34.8
170041268,2022,IL,17004,35.1,40.1,34.4,32.7,18.0
170041268,2023,IL,17004,33.6,37.3,38.4,26.1,16.1
170041268,2024,IL,17004,29.9,38.5,28.8,28.1,17.6
400011558,2022,OK,40001,27.7,16.9,17.8,30.7,30.3
400011558,2023,OK,40001,30.6,21.0,21.2,27.9,32.9
400011558,2024,OK,40001,27.9,15.8,23.5,27.1,32.6
300033885,2022,MT,30003,29.3,22.0,28.9,48.2,40.6
300033885,2023,MT,30003,31.9,23.4,23.0,47.4,48.4
300033885,2024,MT,30003,29.3,27.8,28.6,53.2,46.7
290039144,2022,MO,29003,36.1,30.3,34.9,20.4,36.1
290039144,2023,MO,29003,35.0,22.1,33.3,23.9,32.6
290039144,2024,MO,29003,33.1,27.4,30.1,18.8,28.5
060022097,2022,CA,06002,33.3,21.9,31.9,40.2,26.5
060022097,2023,CA,06002,31.0,18.5,36.3,38.6,21.4
060022097,2024,CA,06002,30.0,20.7,30.8,35.6,25.8
370028449,2022,NC,37002,26.3,18.7,23.9,33.9,22.4
370028449,2023,NC,37002,28.9,13.8,21.5,28.7,22.3
370028449,2024,NC,37002,30.8,17.5,22.1,32.2,24.0
410023422,2022,OR,41002,28.2,33.7,52.4,22.7,30.7
410023422,2023,OR,41002,29.8,27.6,59.8,19.7,35.6
410023422,2024,OR,41002,28.4,33.7,58.8,25.5,27.4
350039736,2022,NM,35003,34.0,36.9,51.6,35.6,23.3
350039736,2023,NM,35003,30.4,28.7,49.0,34.7,23.5
350039736,2024,NM,35003,32.5,34.5,49.3,33.5,21.5
380023325,2022,ND,38002,30.9,34.5,30.8,16.4,24.0
380023325,2023,ND,38002,35.3,41.3,35.2,20.9,27.8
380023325,2024,ND,38002,32.6,33.6,27.5,14.4,28.2
450011277,2022,SC,45001,31.9,21.7,13.6,22.6,17.0
450011277,2023,SC,45001,32.6,27.7,26.4,24.9,22.4
450011277,2024,SC,45001,33.4,17.4,18.8,25.3,25.7
380023593,2022,ND,38002,28.2,10.2,22.0,33.3,32.2
380023593,2023,ND,38002,28.7,16.4,24.5,37.5,34.7
380023593,2024,ND,38002,29.6,16.3,27.3,40.1,36.4
120045078,2022,FL,12004,23.4,26.8,28.9,34.0,21.5
120045078,2023,FL,12004,35.3,37.2,25.6,40.6,30.7
120045078,2024,FL,12004,27.8,31.3,28.8,39.4,33.9
210033425,2022,KY,21003,27.0,24.6,34.9,59.4,37.2
210033425,2023,KY,21003,29.6,22.3,38.4,62.4,45.1
210033425,2024,KY,21003,34.7,24.3,33.9,67.4,46.6
220049278,2022,LA,22004,31.8,32.9,45.1,34.2,36.3
220049278,2023,LA,22004,27.4,30.1,40.7,32.1,31.3
220049278,2024,LA,22004,33.1,35.1,32.3,32.1,32.8
300022775,2022,MT,30002,29.2,30.9,18.1,32.8,37.7
300022775,2023,MT,30002,28.7,33.7,22.8,32.1,36.5
300022775,2024,MT,30002,31.0,32.3,17.1,31.4,27.6
260037520,2022,MI,26003,30.8,34.8,33.2,28.8,31.3
260037520,2023,MI,26003,30.3,30.6,29.3,28.1,21.2
260037520,2024,MI,26003,29.7,27.8,33.0,24.6,22.7
260043275,2022,MI,26004,34.5,34.2,42.3,24.0,35.2
260043275,2023,MI,26004,30.0,31.6,35.8,21.1,33.3
260043275,2024,MI,26004,29.5,36.5,38.6,21.7,34.8
010022848,2022,AL,01002,31.7,19.4,41.5,33.5,26.6
010022848,2023,AL,01002,30.8,18.9,47.8,37.8,28.7
010022848,2024,AL,01002,27.7,27.9,44.9,37.6,25.1
450037183,2022,SC,45003,31.5,14.4,42.8,23.5,33.0
450037183,2023,SC,45003,28.0,9.0,36.6,23.0,31.1
450037183,2024,SC,45003,26.2,9.9,33.2,19.7,22.4
300025194,2022,MT,30002,31.9,40.7,36.3,26.8,21.6
300025194,2023,MT,30002,27.9,44.4,26.8,31.8,14.6
300025194,2024,MT,30002,26.8,42.3,34.1,27.8,14.7
330033586,2022,NH,33003,32.1,13.0,36.9,29.4,39.4
330033586,2023,NH,33003,29.8,21.8,36.8,28.3,38.5
330033586,2024,NH,33003,31.6,19.8,46.1,29.8,36.6
280046956,2022,MS,28004,25.5,44.9,24.1,16.2,29.5
280046956,2023,MS,28004,23.8,40.9,25.9,14.8,23.7
280046956,2024,MS,28004,27.6,41.7,31.0,19.3,21.9
450016903,2022,SC,45001,29.3,32.9,22.5,33.8,34.2
450016903,2023,SC,45001,34.5,27.9,29.8,34.6,39.3
450016903,2024,SC,45001,28.9,32.2,22.5,34.9,37.7
050019083,2022,AR,05001,31.9,21.7,25.7,27.0,24.2
050019083,2023,AR,05001,29.8,21.6,27.5,29.3,20.9
050019083,2024,AR,05001,28.7,23.6,28.0,27.0,25.9
220026681,2022,LA,22002,27.0,32.4,17.0,12.5,31.9
220026681,2023,LA,22002,29.5,28.5,20.7,12.1,39.5
220026681,2024,LA,22002,27.8,33.6,17.9,8.7,38.8
320045871,2022,NV,32004,29.6,28.9,17.7,31.8,30.1
320045871,2023,NV,32004,25.5,28.4,7.0,28.2,21.9
320045871,2024,NV,32004,29.3,26.4,5.4,29.4,26.0
470031692,2022,TN,47003,31.5,26.1,37.6,26.6,25.5
470031692,2023,TN,47003,27.8,18.8,42.1,22.4,21.7
470031692,2024,TN,47003,30.4,21.2,32.5,24.1,20.3
200031981,2022,KS,20003,27.5,35.7,43.8,19.3,35.3
200031981,2023,KS,20003,25.0,40.0,33.7,21.1,33.4
200031981,2024,KS,20003,26.0,40.4,38.3,24.8,30.6
120026752,2022,FL,12002,30.5,25.6,36.9,24.9,26.4
120026752,2023,FL,12002,25.1,26.1,34.5,23.6,24.3
120026752,2024,FL,12002,30.5,30.3,36.2,24.1,31.3
230029741,2022,ME,23002,21.2,34.3,22.2,31.8,27.2
230029741,2023,ME,23002,27.7,38.9,21.8,38.0,29.8
230029741,2024,ME,23002,26.7,30.6,23.2,38.5,24.5
230048807,2022,ME,23004,30.0,20.0,28.7,25.5,47.5
230048807,2023,ME,23004,27.2,20.8,23.5,27.8,40.8
230048807,2024,ME,23004,26.9,27.2,27.0,25.6,39.6
290012743,2022,MO,29001,23.0,17.9,23.9,20.4,30.7
290012743,2023,MO,29001,22.2,17.0,22.6,23.7,25.3
290012743,2024,MO,29001,26.7,18.2,21.9,23.5,26.9
390041011,2022,OH,39004,29.4,27.0,35.6,23.9,27.3
390041011,2023,OH,39004,27.6,34.6,27.5,24.1,26.1
390041011,2024,OH,39004,26.4,27.5,31.1,23.7,30.3
420016592,2022,PA,42001,27.3,41.3,19.1,27.1,20.1
420016592,2023,PA,42001,25.9,44.6,17.3,24.9,21.7
420016592,2024,PA,42001,31.0,46.3,21.6,30.1,24.7
380039172,2022,ND,38003,30.8,16.7,27.2,31.7,47.1
380039172,2023,ND,38003,26.3,0.0,21.0,28.3,46.8
380039172,2024,ND,38003,23.6,14.4,22.3,28.0,43.0
460021168,2022,SD,46002,26.6,43.0,23.0,26.8,19.4
460021168,2023,SD,46002,29.8,41.1,27.5,26.9,21.0
460021168,2024,SD,46002,27.2,45.2,26.4,25.5,19.6
200022234,2022,KS,20002,26.8,4.0,21.0,10.9,22.4
200022234,2023,KS,20002,23.3,15.0,28.6,14.0,14.9
200022234,2024,KS,20002,28.1,10.4,28.3,15.3,17.3
210025636,2022,KY,21002,24.4,6.6,13.1,37.7,21.8
210025636,2023,KY,21002,24.2,9.0,13.6,37.4,26.2
210025636,2024,KY,21002,29.1,15.1,14.7,36.2,29.6
060031944,2022,CA,06003,24.1,36.7,24.4,23.2,20.7
060031944,2023,CA,06003,23.9,35.2,23.2,21.6,15.2
060031944,2024,CA,06003,26.9,36.7,22.8,17.5,15.1
530025066,2022,WA,53002,26.5,6.3,28.5,29.4,30.2
530025066,2023,WA,53002,23.2,5.6,25.3,31.8,22.7
530025066,2024,WA,53002,25.9,1.7,28.2,31.3,31.2
560024781,2022,WY,56002,28.7,41.2,39.1,32.1,29.7
560024781,2023,WY,56002,23.0,29.3,31.6,25.8,32.9
560024781,2024,WY,56002,22.8,32.7,33.1,29.9,31.3
010043252,2022,AL,01004,27.1,13.9,30.9,17.0,34.0
010043252,2023,AL,01004,28.6,8.6,35.2,19.4,40.5
010043252,2024,AL,01004,25.6,10.3,35.7,18.5,39.4
010024559,2022,AL,01002,24.6,16.4,31.9,20.9,41.4
010024559,2023,AL,01002,22.9,15.7,27.1,18.9,40.7
010024559,2024,AL,01002,26.0,13.6,24.8,20.6,44.2
060045237,2022,CA,06004,25.2,35.7,14.2,37.5,27.7
060045237,2023,CA,06004,27.9,39.5,16.6,40.0,24.4
060045237,2024,CA,06004,27.8,37.9,15.7,37.1,19.2
020038357,2022,AK,02003,24.1,18.5,30.9,32.3,23.2
020038357,2023,AK,02003,26.0,16.8,28.0,32.2,21.5
020038357,2024,AK,02003,25.7,11.9,29.9,29.9,23.3
480018345,2022,TX,48001,21.4,12.4,23.6,12.7,11.5
480018345,2023,TX,48001,27.9,15.6,25.8,15.3,12.9
480018345,2024,TX,48001,26.1,15.3,23.8,15.8,13.5
550041616,2022,WI,55004,27.9,20.6,7.5,26.2,20.5
550041616,2023,WI,55004,21.8,20.4,3.5,30.9,21.7
550041616,2024,WI,55004,23.0,27.5,7.4,32.5,17.0
540019785,2022,WV,54001,26.3,20.5,10.1,27.7,21.5
540019785,2023,WV,54001,26.3,15.2,5.2,25.2,24.1
540019785,2024,WV,54001,24.7,22.2,8.1,26.0,22.2
290045227,2022,MO,29004,26.9,46.8,21.8,21.3,31.1
290045227,2023,MO,29004,25.6,42.7,23.6,18.9,28.2
290045227,2024,MO,29004,27.3,41.4,25.3,18.6,36.7
350042990,2022,NM,35004,21.3,24.0,14.1,22.8,24.2
350042990,2023,NM,35004,23.6,23.6,13.7,26.7,17.8
350042990,2024,NM,35004,22.7,25.8,12.9,22.9,17.5
540038559,2022,WV,54003,18.0,23.0,29.7,35.6,16.9
540038559,2023,WV,54003,24.1,27.0,32.7,38.3,13.0
540038559,2024,WV,54003,22.2,25.9,42.2,37.8,24.2
060043456,2022,CA,06004,29.1,0.0,24.8,33.9,20.9
060043456,2023,CA,06004,25.6,0.0,21.6,34.0,22.6
060043456,2024,CA,06004,24.9,0.0,23.3,37.5,23.6
290031281,2022,MO,29003,19.6,26.1,0.0,16.7,14.5
290031281,2023,MO,29003,23.9,27.9,0.0,17.3,19.3
290031281,2024,MO,29003,24.8,33.2,0.0,18.9,15.4
340034998,2022,NJ,34003,25.4,25.5,18.3,31.1,19.8
340034998,2023,NJ,34003,26.5,29.9,18.0,26.2,21.2
340034998,2024,NJ,34003,27.0,28.5,19.0,27.5,20.1
160043444,2022,ID,16004,21.3,11.2,14.9,43.7,3.2
160043444,2023,ID,16004,27.8,22.3,16.9,46.9,3.8
160043444,2024,ID,16004,24.9,9.8,9.7,45.2,6.2
540026997,2022,WV,54002,24.5,23.1,38.5,49.1,29.8
540026997,2023,WV,54002,24.7,22.2,35.3,50.9,33.2
540026997,2024,WV,54002,21.9,19.5,40.0,46.9,26.2
240032071,2022,MD,24003,26.5,9.7,22.8,29.2,23.4
240032071,2023,MD,24003,28.1,11.5,18.5,22.6,13.2
240032071,2024,MD,24003,20.6,11.7,22.4,24.8,14.5
120035655,2022,FL,12003,20.0,25.0,26.8,15.6,35.3
120035655,2023,FL,12003,30.2,24.0,33.7,19.2,35.3
120035655,2024,FL,12003,20.6,26.4,26.1,22.1,33.4
450024278,2022,SC,45002,22.7,16.3,17.8,30.8,32.9
450024278,2023,SC,45002,22.0,23.3,18.3,28.1,29.7
450024278,2024,SC,45002,24.5,19.9,18.0,26.6,30.1
500014302,2022,VT,50001,21.9,20.2,8.1,23.6,18.8
500014302,2023,VT,50001,27.7,19.8,17.2,24.3,19.5
500014302,2024,VT,50001,23.0,20.9,9.4,24.9,16.9
440024117,2022,RI,44002,23.0,28.7,15.8,28.7,29.5
440024117,2023,RI,44002,20.0,22.9,19.4,24.9,24.9
440024117,2024,RI,44002,22.7,25.1,19.9,22.2,24.2
480049964,2022,TX,48004,19.1,18.9,33.0,10.1,13.5
480049964,2023,TX,48004,17.5,31.0,37.8,12.3,15.1
480049964,2024,TX,48004,17.0,19.6,44.5,11.9,14.8
060029561,2022,CA,06002,16.2,21.5,21.6,5.5,16.1
060029561,2023,CA,06002,19.0,20.1,22.3,6.6,21.7
060029561,2024,CA,06002,16.2,16.9,19.3,6.4,16.7
050024641,2022,AR,05002,22.3,11.0,49.0,38.9,28.6
050024641,2023,AR,05002,16.5,10.0,56.2,31.4,19.8
050024641,2024,AR,05002,17.6,5.4,53.7,37.0,27.9
100026614,2022,DE,10002,27.9,20.0,16.5,9.8,18.3
100026614,2023,DE,10002,23.8,22.4,12.4,8.9,20.4
100026614,2024,DE,10002,19.7,14.2,8.3,5.2,14.2
010046770,2022,AL,01004,23.0,20.5,37.3,32.3,27.5
010046770,2023,AL,01004,22.0,19.4,40.7,29.3,23.4
010046770,2024,AL,01004,20.7,15.1,33.5,26.3,18.6
180035859,2022,IN,18003,16.9,16.3,14.9,22.5,11.8
180035859,2023,IN,18003,22.0,16.6,18.4,21.3,7.9
180035859,2024,IN,18003,23.2,17.3,8.8,23.6,9.4
340027987,2022,NJ,34002,21.3,31.3,18.2,16.6,37.5
340027987,2023,NJ,34002,20.0,21.2,14.4,18.4,39.5
